date,nee_gcm2,nee_source,nee_qc,nep_mg_ha,obs_mask
2013-01-10,-3.434741749520833,NEE_PI_F,,0.03434741749520833,True
2013-01-11,-2.134151828833333,NEE_PI_F,,0.021341518288333333,True
2013-01-12,-2.6004987573333334,NEE_PI_F,,0.026004987573333332,True
2013-01-13,-2.201580458104167,NEE_PI_F,,0.02201580458104167,True
2013-01-14,-1.1615853934583331,NEE_PI_F,,0.011615853934583331,True
2013-01-15,-1.8906201618958327,NEE_PI_F,,0.018906201618958327,True
2013-01-16,-1.3071975968750005,NEE_PI_F,,0.013071975968750005,True
2013-01-17,-1.8152167359791664,NEE_PI_F,,0.018152167359791666,True
2013-01-18,-3.042809154,NEE_PI_F,,0.03042809154,True
2013-01-19,-1.7505258456458332,NEE_PI_F,,0.017505258456458332,True
2013-01-20,-2.072390785104167,NEE_PI_F,,0.02072390785104167,True
2013-01-21,-0.7832735288124999,NEE_PI_F,,0.007832735288124998,True
2013-01-22,-2.0900689,NEE_PI_F,,0.020900689,True
2013-01-23,-4.111061142041667,NEE_PI_F,,0.041110611420416665,True
2013-01-24,-3.2480148921875,NEE_PI_F,,0.032480148921875,True
2013-01-25,-2.5095735382708333,NEE_PI_F,,0.02509573538270833,True
2013-01-26,-2.2893392004375,NEE_PI_F,,0.022893392004375,True
2013-01-27,-2.399801903375,NEE_PI_F,,0.02399801903375,True
2013-01-28,-2.3254134500625,NEE_PI_F,,0.023254134500625,True
2013-01-29,-1.6319035602291667,NEE_PI_F,,0.016319035602291667,True
2013-01-30,-1.8216925824375,NEE_PI_F,,0.018216925824375,True
2013-01-31,-1.5972053573958334,NEE_PI_F,,0.015972053573958332,True
2013-02-01,-0.57477197125,NEE_PI_F,,0.0057477197125,True
2013-02-02,-1.2646098922083335,NEE_PI_F,,0.012646098922083335,True
2013-02-03,-0.9413713533125,NEE_PI_F,,0.009413713533125,True
2013-02-04,-1.6257219192083336,NEE_PI_F,,0.016257219192083335,True
2013-02-05,-1.1816478884791664,NEE_PI_F,,0.011816478884791664,True
2013-02-06,-1.2763365576041668,NEE_PI_F,,0.012763365576041668,True
2013-02-07,1.6622590524166665,NEE_PI_F,,-0.016622590524166665,True
2013-02-08,-1.2307586003958333,NEE_PI_F,,0.012307586003958332,True
2013-02-09,0.5582825751874999,NEE_PI_F,,-0.005582825751874999,True
2013-02-10,-2.6439024362291668,NEE_PI_F,,0.026439024362291667,True
2013-02-11,0.0215758571041668,NEE_PI_F,,-0.000215758571041668,True
2013-02-12,-1.4534325755208333,NEE_PI_F,,0.014534325755208332,True
2013-02-13,-2.864591764625,NEE_PI_F,,0.02864591764625,True
2013-02-14,-0.6345585793958332,NEE_PI_F,,0.006345585793958331,True
2013-02-15,-2.5546794676458333,NEE_PI_F,,0.02554679467645833,True
2013-02-16,-1.8227679322500003,NEE_PI_F,,0.018227679322500003,True
2013-02-17,-2.757638071416667,NEE_PI_F,,0.027576380714166668,True
2013-02-18,-0.5366643214791664,NEE_PI_F,,0.005366643214791664,True
2013-02-19,-1.686628354791667,NEE_PI_F,,0.01686628354791667,True
2013-02-20,-2.6363750368958336,NEE_PI_F,,0.026363750368958338,True
2013-02-21,-3.2325487440000003,NEE_PI_F,,0.03232548744,True
2013-02-22,-4.546708102291666,NEE_PI_F,,0.04546708102291666,True
2013-02-23,-3.07968915425,NEE_PI_F,,0.0307968915425,True
2013-02-24,-2.076724498625,NEE_PI_F,,0.02076724498625,True
2013-02-25,-1.3657988543125,NEE_PI_F,,0.013657988543125,True
2013-02-26,-1.9078567330208331,NEE_PI_F,,0.01907856733020833,True
2013-02-27,-1.4868876904375,NEE_PI_F,,0.014868876904375,True
2013-02-28,-4.159449935916666,NEE_PI_F,,0.04159449935916666,True
2013-03-01,-1.6419585996874997,NEE_PI_F,,0.016419585996874996,True
2013-03-02,-0.7057003815416666,NEE_PI_F,,0.007057003815416666,True
2013-03-03,-0.6499553426666668,NEE_PI_F,,0.006499553426666668,True
2013-03-04,-1.4350535962708335,NEE_PI_F,,0.014350535962708334,True
2013-03-05,-0.5782641450208332,NEE_PI_F,,0.005782641450208332,True
2013-03-06,-0.0700154966250001,NEE_PI_F,,0.000700154966250001,True
2013-03-07,1.9248807544791664,NEE_PI_F,,-0.019248807544791663,True
2013-03-08,-2.705791588333333,NEE_PI_F,,0.027057915883333332,True
2013-03-09,-2.5093942605416664,NEE_PI_F,,0.025093942605416662,True
2013-03-10,-1.929629149708333,NEE_PI_F,,0.01929629149708333,True
2013-03-11,-2.0224619193750004,NEE_PI_F,,0.020224619193750005,True
2013-03-12,-1.7642537828125,NEE_PI_F,,0.017642537828125,True
2013-03-13,-1.5067358948124998,NEE_PI_F,,0.015067358948124998,True
2013-03-14,-0.0335465844583334,NEE_PI_F,,0.00033546584458333406,True
2013-03-15,-1.3325981894583334,NEE_PI_F,,0.013325981894583333,True
2013-03-16,-1.1198464364999998,NEE_PI_F,,0.011198464364999999,True
2013-03-17,-1.1284121284166666,NEE_PI_F,,0.011284121284166665,True
2013-03-18,-0.3583077233541666,NEE_PI_F,,0.003583077233541666,True
2013-03-19,-0.9725596444375,NEE_PI_F,,0.009725596444375,True
2013-03-20,-1.145569533083333,NEE_PI_F,,0.011455695330833331,True
2013-03-21,-1.224365320208333,NEE_PI_F,,0.012243653202083331,True
2013-03-22,-0.5915758598958334,NEE_PI_F,,0.005915758598958334,True
2013-03-23,0.3334373038125,NEE_PI_F,,-0.0033343730381249995,True
2013-03-24,0.7218226924791669,NEE_PI_F,,-0.007218226924791669,True
2013-03-25,-0.2175196061041665,NEE_PI_F,,0.002175196061041665,True
2013-03-26,1.8229657520625,NEE_PI_F,,-0.018229657520625,True
2013-03-27,0.0262833851666665,NEE_PI_F,,-0.000262833851666665,True
2013-03-28,0.5554742592083335,NEE_PI_F,,-0.005554742592083335,True
2013-03-29,-0.006814466,NEE_PI_F,,6.814466e-05,True
2013-03-30,0.8149589844375003,NEE_PI_F,,-0.008149589844375003,True
2013-03-31,0.0785702935625,NEE_PI_F,,-0.000785702935625,True
2013-04-01,-0.2667783227916666,NEE_PI_F,,0.002667783227916666,True
2013-04-02,-0.6003102244166664,NEE_PI_F,,0.006003102244166664,True
2013-04-03,1.7430788382291666,NEE_PI_F,,-0.017430788382291666,True
2013-04-04,1.3869005089791664,NEE_PI_F,,-0.013869005089791664,True
2013-04-05,-1.820039681875,NEE_PI_F,,0.01820039681875,True
2013-04-06,-1.8775728586458331,NEE_PI_F,,0.018775728586458332,True
2013-04-07,-0.1106278556041665,NEE_PI_F,,0.001106278556041665,True
2013-04-08,-2.308684904083333,NEE_PI_F,,0.02308684904083333,True
2013-04-09,-1.1178589640208334,NEE_PI_F,,0.011178589640208333,True
2013-04-10,-1.2265021665625002,NEE_PI_F,,0.012265021665625002,True
2013-04-11,-3.170395972875,NEE_PI_F,,0.03170395972875,True
2013-04-12,-1.1093588507916663,NEE_PI_F,,0.011093588507916663,True
2013-04-13,-2.6768130401875,NEE_PI_F,,0.026768130401875,True
2013-04-14,0.6372600326666668,NEE_PI_F,,-0.006372600326666668,True
2013-04-15,-2.6673077531041662,NEE_PI_F,,0.026673077531041662,True
2013-04-16,-3.7617829947083337,NEE_PI_F,,0.037617829947083334,True
2013-04-17,-2.614359607395833,NEE_PI_F,,0.02614359607395833,True
2013-04-18,-0.4483568104166666,NEE_PI_F,,0.004483568104166666,True
2013-04-19,-3.7108114154375,NEE_PI_F,,0.037108114154375,True
2013-04-20,-3.907638375229167,NEE_PI_F,,0.039076383752291666,True
2013-04-21,-2.6674948607708338,NEE_PI_F,,0.02667494860770834,True
2013-04-22,-3.297970600375,NEE_PI_F,,0.03297970600375,True
2013-04-23,-3.0518457500625,NEE_PI_F,,0.030518457500625,True
2013-04-24,-2.111283076645833,NEE_PI_F,,0.02111283076645833,True
2013-04-25,-2.7409873284375,NEE_PI_F,,0.027409873284375,True
2013-04-26,-5.343552440812499,NEE_PI_F,,0.05343552440812499,True
2013-04-27,-2.0842320887916665,NEE_PI_F,,0.020842320887916665,True
2013-04-28,-3.603329425875,NEE_PI_F,,0.03603329425875,True
2013-04-29,-4.898796937854166,NEE_PI_F,,0.048987969378541656,True
2013-04-30,-2.2105606004583334,NEE_PI_F,,0.022105606004583334,True
2013-05-01,2.0060497956041665,NEE_PI_F,,-0.020060497956041666,True
2013-05-02,-3.885146224583334,NEE_PI_F,,0.038851462245833336,True
2013-05-03,-3.3518594673124995,NEE_PI_F,,0.03351859467312499,True
2013-05-04,-2.6184043781458337,NEE_PI_F,,0.026184043781458336,True
2013-05-05,-1.5788844932916666,NEE_PI_F,,0.015788844932916667,True
2013-05-06,-3.754480216625,NEE_PI_F,,0.03754480216625,True
2013-05-07,-3.67301398725,NEE_PI_F,,0.0367301398725,True
2013-05-08,-3.5532115384166665,NEE_PI_F,,0.03553211538416667,True
2013-05-09,-2.4382263169583336,NEE_PI_F,,0.024382263169583335,True
2013-05-10,0.9860296602291664,NEE_PI_F,,-0.009860296602291664,True
2013-05-11,-1.746688478645833,NEE_PI_F,,0.01746688478645833,True
2013-05-12,-1.8820784555833332,NEE_PI_F,,0.01882078455583333,True
2013-05-13,-0.3566155356249998,NEE_PI_F,,0.003566155356249998,True
2013-05-14,-1.1065596758541667,NEE_PI_F,,0.011065596758541667,True
2013-05-15,-1.2816599336458332,NEE_PI_F,,0.012816599336458331,True
2013-05-16,-0.9462583444791663,NEE_PI_F,,0.009462583444791664,True
2013-05-17,0.1034371876875002,NEE_PI_F,,-0.001034371876875002,True
2013-05-18,0.2160128144583332,NEE_PI_F,,-0.002160128144583332,True
2013-05-19,-0.9911434872708336,NEE_PI_F,,0.009911434872708336,True
2013-05-20,0.3202679991041665,NEE_PI_F,,-0.003202679991041665,True
2013-05-21,-2.396573137520833,NEE_PI_F,,0.02396573137520833,True
2013-05-22,-1.4284011918749997,NEE_PI_F,,0.014284011918749997,True
2013-05-23,-2.5462848688125,NEE_PI_F,,0.025462848688125,True
2013-05-24,-0.7802970740833332,NEE_PI_F,,0.0078029707408333315,True
2013-05-25,-2.5509899390833337,NEE_PI_F,,0.025509899390833337,True
2013-05-26,-0.2878000116458335,NEE_PI_F,,0.002878000116458335,True
2013-05-27,-0.4302681662708332,NEE_PI_F,,0.004302681662708332,True
2013-05-28,-1.8317650740625,NEE_PI_F,,0.018317650740625,True
2013-05-29,-1.123643509,NEE_PI_F,,0.011236435090000002,True
2013-05-30,-1.6527809640208335,NEE_PI_F,,0.016527809640208335,True
2013-05-31,-1.5471243363124998,NEE_PI_F,,0.015471243363124998,True
2013-06-01,-1.982202369625,NEE_PI_F,,0.01982202369625,True
2013-06-02,-2.1446674070625,NEE_PI_F,,0.021446674070624998,True
2013-06-03,-2.4651909998333337,NEE_PI_F,,0.024651909998333336,True
2013-06-04,1.3930130843958333,NEE_PI_F,,-0.013930130843958333,True
2013-06-05,-2.043963856708334,NEE_PI_F,,0.020439638567083338,True
2013-06-06,-2.8511105880625003,NEE_PI_F,,0.028511105880625002,True
2013-06-07,-3.4215347178958333,NEE_PI_F,,0.034215347178958334,True
2013-06-08,-3.652236895604167,NEE_PI_F,,0.03652236895604167,True
2013-06-09,-1.9091028056666668,NEE_PI_F,,0.019091028056666667,True
2013-06-10,-5.0487161375625,NEE_PI_F,,0.050487161375625,True
2013-06-11,-6.076949394770835,NEE_PI_F,,0.06076949394770834,True
2013-06-12,-3.3930425303750003,NEE_PI_F,,0.033930425303750004,True
2013-06-13,-2.0529710662916667,NEE_PI_F,,0.020529710662916666,True
2013-06-14,-4.914952509062501,NEE_PI_F,,0.04914952509062501,True
2013-06-15,-5.35969534725,NEE_PI_F,,0.0535969534725,True
2013-06-16,-5.195819018041667,NEE_PI_F,,0.05195819018041667,True
2013-06-17,-4.483812688416666,NEE_PI_F,,0.04483812688416666,True
2013-06-18,-5.183895268020834,NEE_PI_F,,0.051838952680208335,True
2013-06-19,-4.071840248479166,NEE_PI_F,,0.04071840248479166,True
2013-06-20,-4.821161354791666,NEE_PI_F,,0.048211613547916664,True
2013-06-21,-2.932982536000001,NEE_PI_F,,0.02932982536000001,True
2013-06-22,-4.07446754425,NEE_PI_F,,0.0407446754425,True
2013-06-23,-3.159446192895833,NEE_PI_F,,0.03159446192895833,True
2013-06-24,-2.4633474449375,NEE_PI_F,,0.024633474449374998,True
2013-06-25,-2.8295968161041665,NEE_PI_F,,0.028295968161041664,True
2013-06-26,-0.7032787372291666,NEE_PI_F,,0.007032787372291666,True
2013-06-27,-1.4386734275625004,NEE_PI_F,,0.014386734275625004,True
2013-06-28,0.1724248907291667,NEE_PI_F,,-0.001724248907291667,True
2013-06-29,-0.2858554651041666,NEE_PI_F,,0.002858554651041666,True
2013-06-30,-1.3299444957916666,NEE_PI_F,,0.013299444957916667,True
2013-07-01,-1.2198080285624993,NEE_PI_F,,0.012198080285624992,True
2013-07-02,0.1889957381666667,NEE_PI_F,,-0.001889957381666667,True
2013-07-03,-2.1157549411875,NEE_PI_F,,0.021157549411874997,True
2013-07-04,-2.6077726064166664,NEE_PI_F,,0.026077726064166664,True
2013-07-05,-0.9171749686041664,NEE_PI_F,,0.009171749686041664,True
2013-07-06,-3.992926469666666,NEE_PI_F,,0.03992926469666666,True
2013-07-07,-2.742659949958333,NEE_PI_F,,0.02742659949958333,True
2013-07-08,-2.3445982339583336,NEE_PI_F,,0.023445982339583334,True
2013-07-09,-2.36574592925,NEE_PI_F,,0.023657459292500002,True
2013-07-10,-3.4668418142499995,NEE_PI_F,,0.0346684181425,True
2013-07-11,-4.859132578291667,NEE_PI_F,,0.04859132578291667,True
2013-07-12,-4.7010278801875,NEE_PI_F,,0.047010278801875,True
2013-07-13,-4.178617800833333,NEE_PI_F,,0.04178617800833333,True
2013-07-14,-3.3000416534999992,NEE_PI_F,,0.03300041653499999,True
2013-07-15,-3.984583735062501,NEE_PI_F,,0.03984583735062501,True
2013-07-16,-4.6309435386875,NEE_PI_F,,0.046309435386875,True
2013-07-17,-2.705387570916667,NEE_PI_F,,0.027053875709166668,True
2013-07-18,-2.7744205940625,NEE_PI_F,,0.027744205940625002,True
2013-07-19,-5.727391913187501,NEE_PI_F,,0.057273919131875003,True
2013-07-20,-3.69550273225,NEE_PI_F,,0.0369550273225,True
2013-07-21,-3.219448494395833,NEE_PI_F,,0.03219448494395833,True
2013-07-22,-3.913405845145833,NEE_PI_F,,0.03913405845145833,True
2013-07-23,-3.4784208774791665,NEE_PI_F,,0.034784208774791665,True
2013-07-24,-2.1176300240625,NEE_PI_F,,0.021176300240625,True
2013-07-25,-2.5033903687291668,NEE_PI_F,,0.025033903687291668,True
2013-07-26,-2.4044533975,NEE_PI_F,,0.024044533975,True
2013-07-27,-0.8161813750624999,NEE_PI_F,,0.008161813750624998,True
2013-07-28,-0.8307790576041668,NEE_PI_F,,0.008307790576041668,True
2013-07-29,-3.535073702020833,NEE_PI_F,,0.03535073702020833,True
2013-07-30,-3.10652767475,NEE_PI_F,,0.031065276747500002,True
2013-07-31,-2.0512064618541666,NEE_PI_F,,0.020512064618541666,True
2013-08-01,-3.802857754020833,NEE_PI_F,,0.03802857754020833,True
2013-08-02,-3.7612537495,NEE_PI_F,,0.037612537495,True
2013-08-03,-2.4373703026666664,NEE_PI_F,,0.024373703026666665,True
2013-08-04,-2.7965395789375003,NEE_PI_F,,0.027965395789375003,True
2013-08-05,-3.1482552702083333,NEE_PI_F,,0.03148255270208333,True
2013-08-06,-5.2421035639583335,NEE_PI_F,,0.052421035639583335,True
2013-08-07,-3.0269024803333338,NEE_PI_F,,0.030269024803333336,True
2013-08-08,-4.10577070175,NEE_PI_F,,0.0410577070175,True
2013-08-09,-3.050178079208333,NEE_PI_F,,0.030501780792083332,True
2013-08-10,1.5260489071249996,NEE_PI_F,,-0.015260489071249996,True
2013-08-11,-5.767293447604167,NEE_PI_F,,0.057672934476041667,True
2013-08-12,-1.236540482395833,NEE_PI_F,,0.01236540482395833,True
2013-08-13,-5.291577352749999,NEE_PI_F,,0.052915773527499994,True
2013-08-14,-3.310566087,NEE_PI_F,,0.033105660870000005,True
2013-08-15,-2.579877746583333,NEE_PI_F,,0.025798777465833332,True
2013-08-16,-4.428066339229166,NEE_PI_F,,0.04428066339229166,True
2013-08-17,-4.89640797675,NEE_PI_F,,0.0489640797675,True
2013-08-18,-5.435112167645833,NEE_PI_F,,0.054351121676458336,True
2013-08-19,-3.1750750602708333,NEE_PI_F,,0.031750750602708336,True
2013-08-20,-4.2219380783125,NEE_PI_F,,0.042219380783125,True
2013-08-21,-3.296982115479166,NEE_PI_F,,0.03296982115479166,True
2013-08-22,-4.184622512083333,NEE_PI_F,,0.04184622512083333,True
2013-08-23,-4.436391525708333,NEE_PI_F,,0.04436391525708333,True
2013-08-24,-4.401243078375,NEE_PI_F,,0.04401243078375,True
2013-08-25,-1.1046930731250002,NEE_PI_F,,0.011046930731250001,True
2013-08-26,-3.0049187039166667,NEE_PI_F,,0.030049187039166668,True
2013-08-27,-2.2561475279375,NEE_PI_F,,0.022561475279375,True
2013-08-28,-2.304923840333333,NEE_PI_F,,0.02304923840333333,True
2013-08-29,-3.132061329791666,NEE_PI_F,,0.03132061329791666,True
2013-08-30,0.2688058999791665,NEE_PI_F,,-0.002688058999791665,True
2013-08-31,-3.9312260692291674,NEE_PI_F,,0.03931226069229168,True
2013-09-01,-2.7916146589166666,NEE_PI_F,,0.027916146589166666,True
2013-09-02,-3.803499422958333,NEE_PI_F,,0.038034994229583334,True
2013-09-03,-5.838564909895833,NEE_PI_F,,0.05838564909895833,True
2013-09-04,-4.3915401490625,NEE_PI_F,,0.043915401490625,True
2013-09-05,-0.910806016625,NEE_PI_F,,0.009108060166250001,True
2013-09-06,-5.046630421125,NEE_PI_F,,0.05046630421125,True
2013-09-07,-1.5176949516875,NEE_PI_F,,0.015176949516875,True
2013-09-08,-2.2573398343125004,NEE_PI_F,,0.022573398343125006,True
2013-09-09,-4.018878766499999,NEE_PI_F,,0.040188787664999996,True
2013-09-10,-3.2127679313125,NEE_PI_F,,0.032127679313125,True
2013-09-11,-1.960454614041667,NEE_PI_F,,0.01960454614041667,True
2013-09-12,-3.4587363255625,NEE_PI_F,,0.034587363255625,True
2013-09-13,-0.5920984336041673,NEE_PI_F,,0.005920984336041673,True
2013-09-14,-0.9401174502500004,NEE_PI_F,,0.009401174502500003,True
2013-09-15,-3.9996410474791673,NEE_PI_F,,0.039996410474791674,True
2013-09-16,2.1593849205625,NEE_PI_F,,-0.021593849205625,True
2013-09-17,-2.1047593075625,NEE_PI_F,,0.021047593075625,True
2013-09-18,-4.428810102187501,NEE_PI_F,,0.044288101021875005,True
2013-09-19,-4.528384238916667,NEE_PI_F,,0.04528384238916667,True
2013-09-20,-4.817409440916667,NEE_PI_F,,0.04817409440916667,True
2013-09-21,-3.787258912291667,NEE_PI_F,,0.03787258912291667,True
2013-09-22,-6.904155646229167,NEE_PI_F,,0.06904155646229167,True
2013-09-23,-3.841011401791667,NEE_PI_F,,0.03841011401791667,True
2013-09-24,-4.993160853208333,NEE_PI_F,,0.04993160853208333,True
2013-09-25,-2.5018700273541667,NEE_PI_F,,0.025018700273541666,True
2013-09-26,-4.095793425875001,NEE_PI_F,,0.04095793425875001,True
2013-09-27,-0.8980523885000001,NEE_PI_F,,0.008980523885000001,True
2013-09-28,-3.905497793208333,NEE_PI_F,,0.039054977932083325,True
2013-09-29,-0.8258382238750004,NEE_PI_F,,0.008258382238750004,True
2013-09-30,-4.571912266166667,NEE_PI_F,,0.04571912266166667,True
2013-10-01,-3.0711935665625005,NEE_PI_F,,0.030711935665625006,True
2013-10-02,-0.4090664500000001,NEE_PI_F,,0.0040906645000000005,True
2013-10-03,-2.1329611000208337,NEE_PI_F,,0.02132961100020834,True
2013-10-04,-1.5568159908125,NEE_PI_F,,0.015568159908125,True
2013-10-05,-2.841287541958333,NEE_PI_F,,0.02841287541958333,True
2013-10-06,-3.75942905875,NEE_PI_F,,0.037594290587499996,True
2013-10-07,2.851375758916667,NEE_PI_F,,-0.028513757589166668,True
2013-10-08,-5.674458880458334,NEE_PI_F,,0.05674458880458334,True
2013-10-09,-2.6687431126875,NEE_PI_F,,0.026687431126874998,True
2013-10-10,-3.6689762733125,NEE_PI_F,,0.036689762733125,True
2013-10-11,-2.323714778770833,NEE_PI_F,,0.02323714778770833,True
2013-10-12,-2.6749604779791665,NEE_PI_F,,0.026749604779791665,True
2013-10-13,-6.5787388185,NEE_PI_F,,0.065787388185,True
2013-10-14,-6.0744122430416665,NEE_PI_F,,0.060744122430416665,True
2013-10-15,-5.398343832395832,NEE_PI_F,,0.05398343832395832,True
2013-10-16,-4.329903297875,NEE_PI_F,,0.04329903297875,True
2013-10-17,-3.1078676433125003,NEE_PI_F,,0.031078676433125004,True
2013-10-18,-4.041253478020834,NEE_PI_F,,0.040412534780208335,True
2013-10-19,-5.078264871270833,NEE_PI_F,,0.05078264871270833,True
2013-10-20,-2.09862107025,NEE_PI_F,,0.0209862107025,True
2013-10-21,-4.155945746666666,NEE_PI_F,,0.041559457466666665,True
2013-10-22,-5.242121951104166,NEE_PI_F,,0.05242121951104166,True
2013-10-23,-6.552178488,NEE_PI_F,,0.06552178488,True
2013-10-24,-4.128933773229167,NEE_PI_F,,0.04128933773229167,True
2013-10-25,2.7855883614166665,NEE_PI_F,,-0.027855883614166667,True
2013-10-26,-3.0696327595,NEE_PI_F,,0.030696327595000003,True
2013-10-27,-1.7836679147083334,NEE_PI_F,,0.017836679147083333,True
2013-10-28,-2.0227363715416664,NEE_PI_F,,0.020227363715416665,True
2013-10-29,-2.112410892604166,NEE_PI_F,,0.02112410892604166,True
2013-10-30,-2.586174026395833,NEE_PI_F,,0.02586174026395833,True
2013-10-31,-2.49136575075,NEE_PI_F,,0.0249136575075,True
2013-11-01,-2.281216231833333,NEE_PI_F,,0.022812162318333332,True
2013-11-02,-1.2369279076666664,NEE_PI_F,,0.012369279076666663,True
2013-11-03,-1.6472238771249998,NEE_PI_F,,0.016472238771249998,True
2013-11-04,-1.8873931355625,NEE_PI_F,,0.018873931355624998,True
2013-11-05,-0.5396077491041665,NEE_PI_F,,0.005396077491041666,True
2013-11-06,-3.32715247525,NEE_PI_F,,0.033271524752500004,True
2013-11-07,-2.630390464375,NEE_PI_F,,0.02630390464375,True
2013-11-08,-1.9951172116458329,NEE_PI_F,,0.01995117211645833,True
2013-11-09,-5.009937358270833,NEE_PI_F,,0.050099373582708336,True
2013-11-10,-3.2610019109375,NEE_PI_F,,0.032610019109375,True
2013-11-11,-2.0410005569791667,NEE_PI_F,,0.020410005569791667,True
2013-11-12,-0.9403041377916668,NEE_PI_F,,0.009403041377916668,True
2013-11-13,-2.6000327321041667,NEE_PI_F,,0.02600032732104167,True
2013-11-14,-5.013011089395833,NEE_PI_F,,0.05013011089395833,True
2013-11-15,-2.5008650811458337,NEE_PI_F,,0.02500865081145834,True
2013-11-16,-1.3506204254375005,NEE_PI_F,,0.013506204254375005,True
2013-11-17,-2.4679957018541665,NEE_PI_F,,0.024679957018541664,True
2013-11-18,-4.2842945642500005,NEE_PI_F,,0.042842945642500005,True
2013-11-19,-3.3940427020625,NEE_PI_F,,0.033940427020625,True
2013-11-20,-1.961237111979167,NEE_PI_F,,0.01961237111979167,True
2013-11-21,-2.3046160374791667,NEE_PI_F,,0.023046160374791666,True
2013-11-22,-0.5925695373333334,NEE_PI_F,,0.005925695373333334,True
2013-11-23,-0.3493347812916665,NEE_PI_F,,0.003493347812916665,True
2013-11-24,-2.070498330145833,NEE_PI_F,,0.02070498330145833,True
2013-11-25,2.460948904916666,NEE_PI_F,,-0.024609489049166662,True
2013-11-26,-2.8201422444375,NEE_PI_F,,0.028201422444375002,True
2013-11-27,-1.6499511071666666,NEE_PI_F,,0.016499511071666667,True
2013-11-28,-0.6995779449375,NEE_PI_F,,0.0069957794493750005,True
2013-11-29,-0.1271549704374997,NEE_PI_F,,0.001271549704374997,True
2013-11-30,-0.7153173057083332,NEE_PI_F,,0.007153173057083332,True
2013-12-01,-0.4963306572916665,NEE_PI_F,,0.004963306572916664,True
2013-12-02,-0.4063656949791667,NEE_PI_F,,0.004063656949791667,True
2013-12-03,-3.645128291645834,NEE_PI_F,,0.03645128291645834,True
2013-12-04,-0.4265777081458332,NEE_PI_F,,0.0042657770814583315,True
2013-12-05,-2.146842458833333,NEE_PI_F,,0.02146842458833333,True
2013-12-06,-1.4554246804374995,NEE_PI_F,,0.014554246804374995,True
2013-12-07,-2.2953621248958336,NEE_PI_F,,0.022953621248958337,True
2013-12-08,-2.9427655563958326,NEE_PI_F,,0.029427655563958325,True
2013-12-09,-4.4975019903958335,NEE_PI_F,,0.04497501990395834,True
2013-12-10,-2.920434170708333,NEE_PI_F,,0.02920434170708333,True
2013-12-11,-1.340727089625,NEE_PI_F,,0.01340727089625,True
2013-12-12,-3.232554778166667,NEE_PI_F,,0.03232554778166667,True
2013-12-13,-4.147647708895833,NEE_PI_F,,0.041476477088958325,True
2013-12-14,-3.100835485020833,NEE_PI_F,,0.03100835485020833,True
2013-12-15,-4.9948755518125,NEE_PI_F,,0.049948755518125,True
2013-12-16,-2.3006617356041663,NEE_PI_F,,0.02300661735604166,True
2013-12-17,-4.422829891270833,NEE_PI_F,,0.04422829891270833,True
2013-12-18,-1.9473378090625,NEE_PI_F,,0.019473378090625,True
2013-12-19,-3.488932134625,NEE_PI_F,,0.03488932134625,True
2013-12-20,-2.6475499948333336,NEE_PI_F,,0.026475499948333335,True
2013-12-21,-1.8906613807083328,NEE_PI_F,,0.018906613807083326,True
2013-12-22,-4.248872604541666,NEE_PI_F,,0.04248872604541666,True
2013-12-23,-3.9180526039375,NEE_PI_F,,0.039180526039375,True
2013-12-24,-4.825080021395833,NEE_PI_F,,0.048250800213958334,True
2013-12-25,-2.0960074275625,NEE_PI_F,,0.020960074275624997,True
2013-12-26,-5.469562503479168,NEE_PI_F,,0.05469562503479168,True
2013-12-27,-1.4021139680833334,NEE_PI_F,,0.014021139680833334,True
2013-12-28,-3.1630416641875,NEE_PI_F,,0.031630416641875,True
2013-12-29,-2.281894277708333,NEE_PI_F,,0.02281894277708333,True
2013-12-30,-3.680213712354167,NEE_PI_F,,0.03680213712354167,True
2013-12-31,-0.967537768354167,NEE_PI_F,,0.00967537768354167,True
2014-01-01,-2.9529195360625,NEE_PI_F,,0.029529195360624996,True
2014-01-02,-3.0987501335833336,NEE_PI_F,,0.030987501335833337,True
2014-01-03,-1.1369157813958335,NEE_PI_F,,0.011369157813958334,True
2014-01-04,-0.0954489177291666,NEE_PI_F,,0.0009544891772916659,True
2014-01-05,-0.9946098224791664,NEE_PI_F,,0.009946098224791665,True
2014-01-06,-2.120497328375,NEE_PI_F,,0.021204973283749998,True
2014-01-07,-3.5834403599583333,NEE_PI_F,,0.035834403599583335,True
2014-01-08,0.0929295928749999,NEE_PI_F,,-0.000929295928749999,True
2014-01-09,-1.929654902375,NEE_PI_F,,0.01929654902375,True
2014-01-10,-2.9828706420000004,NEE_PI_F,,0.029828706420000003,True
2014-01-11,-0.7041940826458334,NEE_PI_F,,0.007041940826458334,True
2014-01-12,-1.3493916558541663,NEE_PI_F,,0.013493916558541662,True
2014-01-13,-2.9306523654375005,NEE_PI_F,,0.029306523654375007,True
2014-01-14,-2.0538350104166674,NEE_PI_F,,0.020538350104166672,True
2014-01-15,-1.0707598486041665,NEE_PI_F,,0.010707598486041666,True
2014-01-16,-3.981795521625,NEE_PI_F,,0.03981795521625,True
2014-01-17,-3.3986474681666667,NEE_PI_F,,0.03398647468166667,True
2014-01-18,-3.8638642046666662,NEE_PI_F,,0.038638642046666664,True
2014-01-19,-3.166799963604167,NEE_PI_F,,0.031667999636041666,True
